order_id,payment_sequential,payment_type,payment_installments,payment_value
a2d1ca75-a129-429b-9e53-bfc3da82aa4f,1,credit_card,5,5674.53
5655278e-6f63-4f3c-9805-7fa488aa0511,1,debit_card,3,10457.28
3c4f0d6c-d952-4223-a61a-4cd0429e14ef,1,upi,4,5236.16
3c4f0d6c-d952-4223-a61a-4cd0429e14ef,2,upi,6,5146.53
3e412ec6-a3ac-464d-ad17-37a3f49bf0b8,1,voucher,4,6890.69
59bb801d-f728-46a0-935a-d2078b23f5e1,1,upi,4,8899.32
2a428b8c-e02c-4f9d-8b35-d3d505c76767,1,voucher,2,10193.54
f83d754b-c5e0-46e9-9711-7297235aaa25,1,upi,6,7037.19
6a349700-205d-4aae-a5ff-4f56b4bf0403,1,voucher,2,13169.58
c9b0a661-fca7-42ea-b9de-04eb8d52dfac,1,upi,1,3122.28
c9b0a661-fca7-42ea-b9de-04eb8d52dfac,2,debit_card,6,4290.31
24096347-8b3d-4c8e-87aa-068e3d88dfae,1,debit_card,6,8541.98
a9aa9a59-9eb7-4a7c-9c5e-d26925968317,1,debit_card,6,5706.71
957e29ea-f467-42cd-93d5-986976adf58c,1,debit_card,6,8902.69
957e29ea-f467-42cd-93d5-986976adf58c,2,voucher,1,3400.21
27b781d9-ece5-47b8-9f71-aaadf5e313d4,1,credit_card,2,6572.54
fa1d3b68-3a1f-4524-b1f5-93233def0088,1,debit_card,2,10466.42
e1df736a-fa7e-4623-b8e5-ee3795e611b9,1,upi,6,1666.81
e1df736a-fa7e-4623-b8e5-ee3795e611b9,2,voucher,5,6754.31
e45dba9d-1438-43bb-8523-0035bf3a94ce,1,upi,1,10304.28
3c8b4701-817a-43ce-9166-3b79c1305be8,1,voucher,5,8811.84
8e590791-77c4-45e5-84d3-ddbd83d48cfa,1,credit_card,4,11104.02
81575983-910f-4e0b-bbe6-ec9228338a2a,1,upi,1,5390.23
d7841249-a5a7-4cb9-ba03-252ef89e2a55,1,debit_card,6,3343.0
d7841249-a5a7-4cb9-ba03-252ef89e2a55,2,voucher,3,11491.29
d7c5c95c-1ea7-40a8-98dd-51ec5ac5fce5,1,debit_card,5,7536.96
d7c5c95c-1ea7-40a8-98dd-51ec5ac5fce5,2,upi,6,3922.7
0bdd5210-ffd1-4bfa-9448-e35382e2b4ad,1,debit_card,1,13312.98
13a1a6e8-5659-437f-a46c-3feaa15fa6a4,1,voucher,5,7129.45
69d1228f-73f3-4eac-8c3e-5c9cb8991e8e,1,upi,3,6140.43
7de0a195-8a52-430f-82c1-0d74c15b8b56,1,debit_card,3,12663.69
ff237cb5-f0e3-4c6f-97d1-24d502cdcf63,1,upi,5,7170.95
096db248-d6dd-4ace-9482-efb0cac7a05e,1,voucher,2,13887.33
6c6d4482-860e-4a1d-ae70-f3daa93aff09,1,credit_card,6,5161.18
fd02581e-c72b-4b6b-9285-88791e8f8092,1,credit_card,5,7883.37
a5372978-71d4-48ed-81b8-4db422e96fd6,1,upi,4,7107.92
7ba078a6-5191-41ee-acbc-2f96e973eb7d,1,upi,4,6338.46
6797a073-11ea-4ed6-8a80-94b217ced96f,1,credit_card,1,13870.59
35b755d0-821c-4ea0-a4dd-047fc466613a,1,voucher,6,4018.13
35b755d0-821c-4ea0-a4dd-047fc466613a,2,upi,2,2739.73
e569446d-d04e-465e-b541-cc782c978bf9,1,upi,2,5505.92
e569446d-d04e-465e-b541-cc782c978bf9,2,debit_card,1,1506.33
43580f83-9955-498a-aaee-6cc091e8309f,1,debit_card,1,7319.69
a72eef88-8f6e-4413-99df-c23246b32aaf,1,voucher,1,534.06
a72eef88-8f6e-4413-99df-c23246b32aaf,2,debit_card,6,11471.63
92042c50-4f92-4ee6-85b1-15c477b67808,1,voucher,2,2196.79
92042c50-4f92-4ee6-85b1-15c477b67808,2,credit_card,3,4621.81
05fb16a0-0102-460c-8d58-0b9b67297e10,1,credit_card,1,10217.23
8cf9a5c2-3cae-4f6c-a5e7-edbf6597fa0d,1,upi,1,5661.44
0d4e452a-e09c-44fb-b92d-ea9a20ca5507,1,debit_card,5,8826.15
a47d66fb-1193-49b9-9ae8-51a208ea364a,1,credit_card,4,13219.14
09f26a7b-71f3-4635-8eb0-327ebec13b5c,1,voucher,3,10125.92
75052880-8219-403e-bdfb-70c60b31f9ec,1,credit_card,5,13629.63
4558ddad-3c57-4ca1-ac82-a158cf2a38ac,1,upi,5,4840.35
4558ddad-3c57-4ca1-ac82-a158cf2a38ac,2,debit_card,1,3091.87
832b5768-2d3f-4bcd-b2e3-c040c85215d1,1,debit_card,3,10050.11
b8c27316-78e6-48c6-b071-3132461820c6,1,upi,1,9273.51
e2b6ed91-22ba-4bd1-8917-e87b83e82c17,1,credit_card,6,5607.51
e2b6ed91-22ba-4bd1-8917-e87b83e82c17,2,credit_card,6,6178.55
19ba583c-1e61-4837-8b27-6511958df7f3,1,upi,2,8409.84
c3e6d567-b443-4a4f-bb66-00a3ea592468,1,upi,6,4668.56
9d05cc50-3bd1-4faa-a23e-4fb10344909e,1,upi,2,13818.25
932c5ec6-0021-40a0-ae6c-738cd7ea276f,1,upi,2,12150.31
4e3062cd-5d86-43d3-bda1-f08dbe9ad93c,1,voucher,1,8178.36
7906827a-d3ab-42ee-af00-5db81c9eaa7c,1,voucher,2,3915.41
7906827a-d3ab-42ee-af00-5db81c9eaa7c,2,upi,1,2496.26
3fbea99f-b306-4dcb-b0d2-4b4a3090e98c,1,upi,3,3210.94
9d871a01-bd34-4aab-953e-ff9f1ca6c53c,1,debit_card,6,521.69
9d871a01-bd34-4aab-953e-ff9f1ca6c53c,2,voucher,2,2328.69
af754fad-2e5e-4066-ae2d-e867227ef12e,1,credit_card,2,3107.49
af754fad-2e5e-4066-ae2d-e867227ef12e,2,voucher,4,3700.12
709dad21-1690-423b-b47d-288f47c8cb78,1,upi,3,10623.01
661619b0-3845-4454-9d94-857aeb3ef16e,1,upi,6,9546.99
f6db68f5-417f-4af3-a559-53c82436fd9b,1,credit_card,1,10516.58
7909ca61-08c7-4279-ae0d-7f71e40b09c9,1,upi,1,5341.82
9322e979-2063-4b04-a8ee-ce68ef5d59cd,1,voucher,1,9714.84
97d56362-cc51-462c-860f-217d1d446cf5,1,upi,6,4961.82
afe893eb-806e-4773-b851-719bb1b066f8,1,debit_card,6,5604.41
1a2a14a1-5ab9-489e-87fd-6ddee02536e4,1,debit_card,4,3397.84
1a2a14a1-5ab9-489e-87fd-6ddee02536e4,2,upi,5,7539.01
2848b020-20d8-4f1d-ac1d-9c16a94fdfd9,1,upi,4,1279.03
2848b020-20d8-4f1d-ac1d-9c16a94fdfd9,2,voucher,2,11293.28
64398720-7731-4c29-9885-91e8e88bc3a9,1,voucher,3,4783.42
64398720-7731-4c29-9885-91e8e88bc3a9,2,debit_card,3,4724.54
7eb918e3-a95b-4905-ac67-e3efd9316629,1,upi,6,953.79
7eb918e3-a95b-4905-ac67-e3efd9316629,2,credit_card,2,6121.64
99b64e05-f9db-4b18-af6e-9c532cd975a0,1,debit_card,4,7243.29
f45d6cb3-32b4-47b8-8432-99b7f2b76fcb,1,voucher,1,3025.19
f45d6cb3-32b4-47b8-8432-99b7f2b76fcb,2,credit_card,6,3887.97
98c90905-8b16-41f4-b084-790e7262fb13,1,credit_card,2,9774.43
913f8c96-aa20-4fd2-9e19-c2a71f39c1cd,1,credit_card,5,11074.87
913f8c96-aa20-4fd2-9e19-c2a71f39c1cd,2,voucher,4,699.98
9007a238-b034-4445-93e8-26541e34c480,1,upi,1,7274.16
9007a238-b034-4445-93e8-26541e34c480,2,upi,5,6783.96
b2ab81fe-0333-412a-a632-50e6d982c40d,1,upi,2,9773.08
8545db97-0292-4cb8-aa25-3bd5d3973436,1,credit_card,2,3560.05
670e58fb-f303-468a-9a7f-de99a18595de,1,credit_card,3,3270.01
670e58fb-f303-468a-9a7f-de99a18595de,2,credit_card,3,3199.45
8d297afd-cbd7-45aa-b66a-8731ee48cc95,1,debit_card,5,10116.6
37a3fdc9-4fa2-4abc-aa5c-387b93a1d512,1,upi,1,3513.23
6b073901-b683-4f3d-8a46-b84510c231d4,1,voucher,2,9464.45
cad91d21-cbe5-4603-9037-c0f4ced14666,1,upi,6,13180.11
0eabb906-ca6a-4515-9609-e4b15b76c5df,1,credit_card,5,1815.23
0eabb906-ca6a-4515-9609-e4b15b76c5df,2,upi,5,4681.55
5ac3239e-0a1b-4f66-9fa5-13075c12ecaf,1,credit_card,4,7794.84
66967626-9e81-46f8-80fc-a898c21662d5,1,credit_card,6,1179.34
66967626-9e81-46f8-80fc-a898c21662d5,2,debit_card,4,5717.41
ce0fad6a-ee98-4dd6-9087-9bae8a2030d6,1,debit_card,3,4511.04
3bb56358-9c50-41d1-baff-407caa4c226c,1,credit_card,1,4926.21
515a4811-1f7d-4391-8011-79d4dfbd629e,1,credit_card,6,12129.55
4ea98644-6160-4abc-8189-e8511a034201,1,credit_card,3,16099.11
7175924c-aab9-4bd0-98aa-16052117f21c,1,credit_card,1,14370.05
a631bb43-086b-416c-af1a-35230fee7514,1,upi,4,1381.89
a631bb43-086b-416c-af1a-35230fee7514,2,credit_card,4,10290.33
f93515c6-76df-4b9b-be61-02ada89239f0,1,debit_card,1,1097.3
f93515c6-76df-4b9b-be61-02ada89239f0,2,credit_card,6,8367.74
d1b6b718-7d86-4180-938b-cec394eb5fba,1,debit_card,3,7091.8
8d113618-8e04-402a-b8df-ca1d75b13891,1,credit_card,5,5902.76
9f087d52-92fe-4ccb-bbdc-a19375927d25,1,debit_card,3,3896.65
9f087d52-92fe-4ccb-bbdc-a19375927d25,2,debit_card,2,6228.58
ee798edf-0977-4842-b289-d0634e216d2f,1,upi,5,12364.25
16a824ca-ef28-4df9-97e2-78e947b833e8,1,voucher,3,2403.7
16a824ca-ef28-4df9-97e2-78e947b833e8,2,voucher,5,6027.53
0a96d63b-332b-4e71-b28b-18ed85ef72c4,1,upi,2,9263.06
31e2faa6-dee9-481d-9f45-91f65785ae70,1,credit_card,3,9015.68
4ca3e4ce-695c-479e-9e37-eacd1acf2415,1,voucher,1,14415.61
031c4ef6-69e2-406d-8fb8-5b54c2c10b94,1,voucher,4,5748.56
031c4ef6-69e2-406d-8fb8-5b54c2c10b94,2,credit_card,1,1649.84
f26a0efe-9a8f-4e7f-9987-ae13706e7a75,1,credit_card,1,1189.14
f26a0efe-9a8f-4e7f-9987-ae13706e7a75,2,debit_card,2,12312.58
fc6f94f0-cdd1-40c5-847e-45331daed7b8,1,debit_card,6,12123.47
f642951f-efe2-4780-a4c6-457451b8f54d,1,credit_card,3,9486.25
1656ee9c-fe96-4816-ac35-6718b2d2f4be,1,debit_card,5,9050.05
1656ee9c-fe96-4816-ac35-6718b2d2f4be,2,upi,4,970.33
e1311518-efe5-4529-836a-e6e33dbaf769,1,credit_card,2,5589.99
32c1dda2-87d9-434f-85e9-fe9989339af9,1,upi,3,4474.03
7fc5a353-67f0-41f7-b414-2f4ddb178533,1,upi,3,1208.38
7fc5a353-67f0-41f7-b414-2f4ddb178533,2,debit_card,6,8627.49
c4711911-0960-424d-8b76-b950d12be78d,1,debit_card,3,8457.83
eb944712-5139-484f-9ac3-809e37214199,1,voucher,6,12104.43
8224468d-1c03-4548-aad9-523fc99ddd0b,1,credit_card,6,5083.81
d34d0243-553c-474f-92ac-2498134f731c,1,credit_card,4,13920.56
cfb2d08e-934f-42b4-b5d6-a4d84974d197,1,upi,4,6716.74
5bba192f-3eb7-44ab-b729-bc0d6866943f,1,voucher,5,1306.34
5bba192f-3eb7-44ab-b729-bc0d6866943f,2,debit_card,1,5296.09
0c1a5bee-6e23-42e0-bede-1285a2cfe41a,1,upi,2,8101.49
0c1a5bee-6e23-42e0-bede-1285a2cfe41a,2,credit_card,1,2685.45
456d6dd6-e9ef-41d1-a148-9c37a7a74571,1,credit_card,1,7193.41
11ce373a-a442-47bd-98b2-71e2a10b93d5,1,debit_card,5,9537.92
cd576673-02dd-4331-98e1-f8ac0951f2df,1,credit_card,3,6764.68
80824cd0-ffb8-486a-98c0-87403b9673b3,1,debit_card,6,1948.13
80824cd0-ffb8-486a-98c0-87403b9673b3,2,upi,5,5305.91
24a168d6-a3ba-439c-a44c-2919a5631865,1,voucher,2,2915.84
e9a3c517-6f84-474f-b502-fd309f0275d2,1,upi,4,9028.64
e9a3c517-6f84-474f-b502-fd309f0275d2,2,upi,5,377.03
c1979e0f-5b69-4350-8a9d-3679ac259d27,1,credit_card,4,8448.35
c1979e0f-5b69-4350-8a9d-3679ac259d27,2,debit_card,2,2499.59
a749ca0f-dddf-4ec1-acbb-8ce963524138,1,credit_card,2,3943.67
dda1b8db-f410-43a0-b911-c4db9c0ecdca,1,voucher,5,9876.24
dda1b8db-f410-43a0-b911-c4db9c0ecdca,2,debit_card,6,251.08
20dc54d4-c398-4459-834d-de5d33e1d929,1,debit_card,4,8694.92
41c4e75d-a1da-464e-99a2-e6d7b97c220e,1,upi,1,14216.83
8a605b8e-14fb-4a0e-b136-27b338c8dea9,1,voucher,6,10789.9
f3d5d57a-49f6-4465-bddd-3816ff4ac32f,1,debit_card,6,6774.67
189cd738-af34-4694-9a31-8f5da05f520c,1,voucher,2,7930.17
189cd738-af34-4694-9a31-8f5da05f520c,2,credit_card,3,154.01
808e64e0-1841-4202-b56c-42ba1b04c94a,1,credit_card,4,4219.8
dde55c44-0cb0-4a17-94b9-b97791e18274,1,voucher,3,10557.02
764bd013-dba0-43fb-a7ae-b499678cac24,1,voucher,2,508.73
764bd013-dba0-43fb-a7ae-b499678cac24,2,debit_card,3,12134.65
d748798c-b36f-4156-adc8-76de330e424c,1,credit_card,2,6238.38
8fa74e85-4a11-44f8-b02f-4b2a97cd3742,1,upi,6,8194.07
404e6444-66bc-436f-9c26-d218e80b0a1c,1,debit_card,3,10137.27
404e6444-66bc-436f-9c26-d218e80b0a1c,2,upi,3,2019.76
8424e64a-8828-4d2e-9755-9cd863360e60,1,credit_card,6,3298.94
4fe9efdc-f3d6-4ba6-8681-1151df8bbdf9,1,voucher,4,7640.38
f60ab2b7-1072-400d-a4ec-add919a68e06,1,voucher,3,6171.01
4bcd66ae-963a-4ea2-baa1-53603d49940e,1,credit_card,2,9723.64
403ca070-ccc0-498b-b54c-e680ef7733be,1,credit_card,3,11222.77
403ca070-ccc0-498b-b54c-e680ef7733be,2,upi,5,3034.88
6380d61a-416a-4264-ac4f-1c927e281475,1,upi,3,5909.2
6380d61a-416a-4264-ac4f-1c927e281475,2,debit_card,6,1996.39
f890b04d-6d04-47ff-9199-c69c086a610e,1,voucher,5,13147.19
f8ef4312-dc56-4d4a-9c02-1040213bb91d,1,credit_card,6,2906.95
f8ef4312-dc56-4d4a-9c02-1040213bb91d,2,debit_card,1,7436.08
3facbbb1-d4b0-47d3-83b2-a1894fd509e9,1,credit_card,3,10004.49
7e33418f-8ffe-4409-9471-5f3fd5176b8c,1,upi,2,6694.28
32d254ec-3159-4863-9db1-dcba8ed43625,1,debit_card,2,4549.28
27dd0126-15ba-4e08-9496-149b96c6335b,1,debit_card,5,1813.02
27dd0126-15ba-4e08-9496-149b96c6335b,2,debit_card,6,6011.31
c66f4f92-7ea7-4855-a379-1ec9af9a5618,1,voucher,6,15623.83
077de371-f15c-45b6-a6bd-978808420738,1,upi,1,12090.8
32ea8fea-3852-4dd6-8f3c-6b750be1082b,1,credit_card,6,6910.21
44267511-bb0c-4be4-b7c0-d373a72df343,1,voucher,5,3506.38
44267511-bb0c-4be4-b7c0-d373a72df343,2,voucher,6,1401.9
67292e7c-3727-49f7-8c5b-40abd23fefae,1,credit_card,5,15414.4
999d63c0-5fdf-4d58-b42e-999c853a9359,1,upi,5,7556.95
2f5f8c4e-6734-46f9-88fa-a06428917a66,1,upi,4,9676.38
ffcdbdc8-04c1-4873-a124-296fd7c0a26b,1,upi,4,7812.21
ec2edb4e-fad6-4169-a9d3-a06f669e3dce,1,debit_card,2,1812.36
ec2edb4e-fad6-4169-a9d3-a06f669e3dce,2,credit_card,4,1730.2
2155a2b4-f701-4010-9ce0-0d90753f2dc3,1,credit_card,1,11946.13
d281d3df-89dd-4810-a153-7229d66b4c74,1,voucher,3,5673.34
d281d3df-89dd-4810-a153-7229d66b4c74,2,voucher,1,2181.33
716849ab-d789-411a-84df-7825f1d389d6,1,voucher,5,5583.32
b1b866c1-41a6-4c90-b8a4-7ea7872c5d7e,1,credit_card,1,133.83
b1b866c1-41a6-4c90-b8a4-7ea7872c5d7e,2,upi,2,10195.12
9a753d11-22e7-4d8b-a488-ef803e5c9bc0,1,credit_card,5,10139.21
0d32aafa-eded-4134-bac1-761d2b04570e,1,debit_card,4,9312.37
eefb42b9-84bb-4835-b3c3-f29e41aa1cf1,1,upi,5,7386.74
48954743-d93d-40c5-8782-7736193f1ced,1,credit_card,2,3308.68
48954743-d93d-40c5-8782-7736193f1ced,2,voucher,3,5321.23
05c5353f-d123-4eb9-9f80-d2b4608010b1,1,voucher,3,12274.7
58a2dc50-43e8-444c-80da-fc27b20ef605,1,debit_card,5,10374.79
58a2dc50-43e8-444c-80da-fc27b20ef605,2,credit_card,6,2103.72
cc323ed5-2db3-416d-937e-b452cb9e7da8,1,credit_card,5,6195.25
20dca006-ff24-458f-8a71-8ccc8c83c310,1,upi,4,1713.82
20dca006-ff24-458f-8a71-8ccc8c83c310,2,debit_card,5,5344.06
6b3d4834-0720-4d63-b5bc-261d3fdfef90,1,upi,1,5263.22
a3b56fb9-6749-4c82-a837-981d982e0055,1,debit_card,5,6263.77
363a5ed0-5b79-47f0-839c-f6a4761ccf23,1,credit_card,5,9357.7
300a1455-3250-46d1-b91d-98bc9651ff74,1,debit_card,1,1451.2
300a1455-3250-46d1-b91d-98bc9651ff74,2,debit_card,2,7298.34
e96cab8b-7f4e-45f6-b79b-49bdebf20a45,1,voucher,5,10579.6
f2a024ff-149d-42b6-8910-fbf0bbe769f1,1,debit_card,1,6962.09
4b62d766-9186-4fc6-ae1f-2926215afafa,1,upi,4,7363.57
4b62d766-9186-4fc6-ae1f-2926215afafa,2,upi,2,659.36
74617929-8b50-4020-99fd-5df853c757aa,1,upi,2,820.29
74617929-8b50-4020-99fd-5df853c757aa,2,upi,1,9143.93
43d6e7dd-33f6-4bbd-91d7-5bc3cbc4e26d,1,voucher,3,9087.76
1b9663a9-f979-4325-9271-e2524ef89470,1,debit_card,4,12495.17
dd97880d-dda8-4201-8418-a6f3b2ebebd4,1,credit_card,3,8728.24
e481c84d-9d94-444b-bf25-639b079f4851,1,debit_card,2,12649.02
2fc03a7b-b173-4e68-9558-642f4c39d542,1,voucher,6,689.23
2fc03a7b-b173-4e68-9558-642f4c39d542,2,credit_card,3,6419.92
24785a68-f7ac-4fd8-b460-b086325ee67b,1,credit_card,3,4327.27
24785a68-f7ac-4fd8-b460-b086325ee67b,2,upi,4,4115.57
774f4b2b-d732-40d5-882f-c331e7784b07,1,voucher,4,3610.75
16f1dc69-f362-4690-a973-2f2ac21a122c,1,credit_card,5,4769.38
16f1dc69-f362-4690-a973-2f2ac21a122c,2,credit_card,1,5451.54
37d76a3c-d391-4efa-8f63-807c6510a711,1,upi,4,4262.33
37d76a3c-d391-4efa-8f63-807c6510a711,2,credit_card,1,1880.48
a2601915-77f3-449e-b12e-83184cb2671d,1,credit_card,5,5839.21
64f8fc4d-ae08-4a3a-b82f-3372e6028593,1,debit_card,4,5883.55
fe3463b7-daef-4850-adfd-7af5f76f722d,1,credit_card,1,5168.07
8609af9b-09f9-4b25-9098-a0248fe95498,1,upi,6,13439.53
9544b571-8a61-4807-9d1b-26e18b122bfe,1,credit_card,3,11417.95
36a9f812-7b98-4727-9645-72f1b81cb750,1,upi,1,3774.46
36a9f812-7b98-4727-9645-72f1b81cb750,2,upi,2,8889.52
1eddd908-df52-4f6c-9d2f-cf47248c846d,1,debit_card,3,3195.83
8575f82d-e889-43e5-947d-b54c1b18f5b8,1,voucher,5,5684.39
2eaaa6d0-6d7b-4d51-948a-05bedd0e971a,1,upi,4,948.69
2eaaa6d0-6d7b-4d51-948a-05bedd0e971a,2,credit_card,4,8240.41
898bcbd1-e3e2-49b0-b155-de45224978e2,1,voucher,4,4465.9
898bcbd1-e3e2-49b0-b155-de45224978e2,2,upi,5,4763.57
4e5234de-c413-47c5-b6a0-079d2f6005ca,1,debit_card,3,10831.17
099336a8-3ecf-4b41-94a9-747164173495,1,credit_card,1,1921.74
099336a8-3ecf-4b41-94a9-747164173495,2,upi,3,4611.79
9ed4df3c-f3d5-4798-a9f7-fac79f892218,1,credit_card,5,11724.35
9ed4df3c-f3d5-4798-a9f7-fac79f892218,2,voucher,2,2571.29
317a7e67-6c30-4ff9-a159-b1810925cc29,1,debit_card,2,11966.14
83ebbb1b-abc5-4c37-aeb7-9b440865f578,1,upi,4,9704.21
5a68fe09-083e-4c66-bbcd-4db3fa37b47a,1,upi,2,9830.78
47224756-1bcf-4079-aa75-431fd1ee80bc,1,debit_card,5,9139.76
47224756-1bcf-4079-aa75-431fd1ee80bc,2,credit_card,1,1746.32
f80acce6-f19b-487c-b033-f37207aa8f74,1,debit_card,4,8320.85
5b93d598-ed88-445a-a92d-ca1a421b959a,1,credit_card,5,1491.34
5b93d598-ed88-445a-a92d-ca1a421b959a,2,credit_card,5,4656.06
e9d6a423-e756-4aa7-89ad-bc99170a93b1,1,credit_card,3,8062.24
a87d60cc-f551-487f-bb29-1fae9ac35f5c,1,upi,1,5882.0
3814b60b-9802-4de5-87da-7de74c7ebd42,1,voucher,3,7457.17
3814b60b-9802-4de5-87da-7de74c7ebd42,2,upi,4,2188.62
b8faa1c5-894a-4a23-a19d-13345ba75c2b,1,voucher,5,6395.58
b8faa1c5-894a-4a23-a19d-13345ba75c2b,2,voucher,6,1856.43
7e76bf9c-18cc-40ae-9f2f-733c6eda4258,1,voucher,1,9800.23
d23a41dc-a057-40b1-9e51-43b6770e1ffc,1,debit_card,2,10127.43
d23a41dc-a057-40b1-9e51-43b6770e1ffc,2,debit_card,5,1752.62
e9425fff-a1e1-41a8-9c11-d918a19afa99,1,upi,2,6063.08
3fcfe22e-fe05-4ae1-8f29-6ff523ffb800,1,credit_card,3,10943.55
54b56895-6a41-4e89-9898-e01789a464a6,1,debit_card,5,9696.09
738d608b-d54b-405a-a464-d6e977862521,1,upi,2,6553.95
738d608b-d54b-405a-a464-d6e977862521,2,upi,1,2028.81
